initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,3,individual,anchRec,resid.Cont,2.9621831628564115,37,10
1990,diag & unequal,3,individual,anchRec,resid.Inf,2.973160081765006,37,10
1990,diag & unequal,3,individual,anchRec,resid.Proj,2.9739697052527143,37,10
1990,diag & unequal,3,peel & variable combined,total,resid.Naiv,1.410791292007692,37,10
1990,diag & unequal,3,peel & variable combined,total,resid.Cont,2.3306561283983958,37,10
1990,diag & unequal,3,peel & variable combined,total,resid.Inf,2.3430056480162715,37,10
1990,diag & unequal,3,peel & variable combined,total,resid.Proj,2.3435444009442037,37,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Cont,4.2729043758990155,37,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Cont,2.1364521879495078,37,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Inf,4.302613818709363,37,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Inf,2.1513069093546817,37,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Naiv,2.799198844479694,37,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Naiv,1.399599422239847,37,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Proj,4.303416070688444,37,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Proj,2.151708035344222,37,10
1990,custom R by SDM,3,individual,sardRec,resid.Naiv,1.2047631039643347,37,10
1990,custom R by SDM,3,individual,anchRec,resid.Naiv,1.328913653539392,37,10
1990,custom R by SDM,3,individual,anchRec,resid.Cont,2.3182173974742697,37,10
1990,custom R by SDM,3,individual,anchRec,resid.Inf,2.360025583425849,37,10
1990,custom R by SDM,3,individual,anchRec,resid.Proj,2.361713271804944,37,10
1990,custom R by SDM,3,individual,sardRec,resid.Cont,3.3965072073387628,37,10
1990,custom R by SDM,3,individual,sardRec,resid.Proj,3.417838049651884,37,10
1990,custom R by SDM,3,individual,sardRec,resid.Inf,3.4179045773660968,37,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Naiv,1.2716173335290306,37,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Cont,2.8797630559060092,37,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Inf,2.909475019059246,37,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Proj,2.9101586878872743,37,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Cont,5.714724604813032,37,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Cont,2.857362302406516,37,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Inf,5.7779301607919455,37,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Inf,2.8889650803959728,37,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Naiv,2.5336767575037267,37,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Naiv,1.2668383787518633,37,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Proj,5.779551321456828,37,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Proj,2.889775660728414,37,10
1990,diag & equal,3,individual,sardRec,resid.Naiv,1.1857769019383648,37,10
1990,diag & equal,3,individual,anchRec,resid.Cont,1.2233706836554339,37,10
1990,diag & equal,3,individual,sardRec,resid.Cont,1.2408371272238967,37,10
1990,diag & equal,3,individual,sardRec,resid.Inf,1.2829324106589093,37,10
1990,diag & equal,3,individual,sardRec,resid.Proj,1.2844000196294096,37,10
1990,diag & equal,3,individual,anchRec,resid.Naiv,1.3388015555842565,37,10
1990,diag & equal,3,individual,anchRec,resid.Proj,1.3391493250250366,37,10
1990,diag & equal,3,individual,anchRec,resid.Inf,1.3445535109170996,37,10
1990,diag & equal,3,peel & variable combined,total,resid.Cont,1.2316751383668911,37,10
1990,diag & equal,3,peel & variable combined,total,resid.Naiv,1.268619178951815,37,10
1990,diag & equal,3,peel & variable combined,total,resid.Proj,1.3134999417179152,37,10
1990,diag & equal,3,peel & variable combined,total,resid.Inf,1.3157243666326468,37,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Cont,2.464207810879331,37,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Cont,1.2321039054396654,37,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Inf,2.627485921576009,37,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Inf,1.3137429607880045,37,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Naiv,2.5245784575226216,37,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Naiv,1.2622892287613108,37,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Proj,2.623549344654446,37,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Proj,1.311774672327223,37,10
1990,diag & unequal,4,individual,sardRec,resid.Naiv,1.1012994616501859,37,10
1990,diag & unequal,4,individual,anchRec,resid.Naiv,1.2969053945638298,37,10
1990,diag & unequal,4,individual,sardRec,resid.Cont,16.75493046142474,37,10
1990,diag & unequal,4,individual,sardRec,resid.Proj,16.75642982662293,37,10
1990,diag & unequal,4,individual,sardRec,resid.Inf,16.75649479929844,37,10
1990,diag & unequal,4,individual,anchRec,resid.Cont,25.47870246089666,37,10
1990,diag & unequal,4,individual,anchRec,resid.Inf,25.482583889808712,37,10
1990,diag & unequal,4,individual,anchRec,resid.Proj,25.482741097216582,37,10
1990,diag & unequal,4,peel & variable combined,total,resid.Naiv,1.2082039859700962,37,10
1990,diag & unequal,4,peel & variable combined,total,resid.Cont,21.786272891812093,37,10
1990,diag & unequal,4,peel & variable combined,total,resid.Inf,21.789231863277433,37,10
1990,diag & unequal,4,peel & variable combined,total,resid.Proj,21.789304961124195,37,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Cont,42.2336329223214,37,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Cont,21.1168164611607,37,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Inf,42.23907868910715,37,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Inf,21.119539344553576,37,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Naiv,2.398204856214016,37,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Naiv,1.199102428107008,37,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Proj,42.23917092383951,37,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Proj,21.119585461919755,37,10
1990,custom R by SDM,4,individual,sardRec,resid.Naiv,0.9059565671264364,37,10
1990,custom R by SDM,4,individual,anchRec,resid.Naiv,1.4330658072933515,37,10
1990,custom R by SDM,4,individual,sardRec,resid.Cont,1.6199239708478919,37,10
1990,custom R by SDM,4,individual,sardRec,resid.Proj,2.113865237813854,37,10
1990,custom R by SDM,4,individual,sardRec,resid.Inf,2.1280331695417196,37,10
1990,custom R by SDM,4,individual,anchRec,resid.Cont,2.14024004624776,37,10
1990,custom R by SDM,4,individual,anchRec,resid.Proj,2.813864179417623,37,10
1990,custom R by SDM,4,individual,anchRec,resid.Inf,2.8320462314483748,37,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Naiv,1.2122964678660413,37,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Cont,1.9115116310558558,37,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Proj,2.5067713812039134,37,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Inf,2.523172450733166,37,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Cont,3.760164017095652,37,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Cont,1.880082008547826,37,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Inf,4.960079400990095,37,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Inf,2.4800397004950474,37,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Naiv,2.339022374419788,37,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Naiv,1.169511187209894,37,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Proj,4.927729417231477,37,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Proj,2.4638647086157386,37,10
1990,diag & equal,4,individual,sardRec,resid.Naiv,1.0496896443084114,37,10
1990,diag & equal,4,individual,sardRec,resid.Cont,1.1287216900352595,37,10
1990,diag & equal,4,individual,sardRec,resid.Inf,1.1763526239263578,37,10
1990,diag & equal,4,individual,sardRec,resid.Proj,1.1801643239900517,37,10
1990,diag & equal,4,individual,anchRec,resid.Cont,1.2342132297362043,37,10
1990,diag & equal,4,individual,anchRec,resid.Proj,1.3710183398734308,37,10
1990,diag & equal,4,individual,anchRec,resid.Inf,1.372861154001179,37,10
1990,diag & equal,4,individual,anchRec,resid.Naiv,1.4497349050117914,37,10
1990,diag & equal,4,peel & variable combined,total,resid.Cont,1.1854143589693413,37,10
1990,diag & equal,4,peel & variable combined,total,resid.Naiv,1.275971210952462,37,10
1990,diag & equal,4,peel & variable combined,total,resid.Inf,1.2835339157354493,37,10
1990,diag & equal,4,peel & variable combined,total,resid.Proj,1.2841545112654154,37,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Cont,2.3629349197714635,37,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Cont,1.1814674598857318,37,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Inf,2.5492137779275366,37,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Inf,1.2746068889637683,37,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Naiv,2.499424549320203,37,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Naiv,1.2497122746601015,37,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Proj,2.5511826638634822,37,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Proj,1.2755913319317411,37,10
1990,diag & unequal,5,individual,sardRec,resid.Naiv,0.9927613350645358,37,10
1990,diag & unequal,5,individual,anchRec,resid.Naiv,1.4493707320823026,37,10
1990,diag & unequal,5,individual,sardRec,resid.Cont,7.3233725915221175,37,10
1990,diag & unequal,5,individual,sardRec,resid.Inf,7.389701490148428,37,10
1990,diag & unequal,5,individual,sardRec,resid.Proj,7.390072716544644,37,10
1990,diag & unequal,5,individual,anchRec,resid.Cont,11.193970663434898,37,10
1990,diag & unequal,5,individual,anchRec,resid.Proj,11.313126099907524,37,10
1990,diag & unequal,5,individual,anchRec,resid.Inf,11.313213519488512,37,10
1990,diag & unequal,5,peel & variable combined,total,resid.Naiv,1.2539816754675563,37,10
1990,diag & unequal,5,peel & variable combined,total,resid.Cont,9.557955813068222,37,10
1990,diag & unequal,5,peel & variable combined,total,resid.Inf,9.65553344051426,37,10
1990,diag & unequal,5,peel & variable combined,total,resid.Proj,9.655614113660418,37,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Cont,18.517343254957016,37,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Cont,9.258671627478508,37,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Inf,18.70291500963694,37,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Inf,9.35145750481847,37,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Naiv,2.4421320671468383,37,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Naiv,1.2210660335734191,37,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Proj,18.70319881645217,37,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Proj,9.351599408226084,37,10
1990,custom R by SDM,5,individual,sardRec,resid.Naiv,0.9738888394686025,37,10
1990,custom R by SDM,5,individual,anchRec,resid.Naiv,1.402294395120008,37,10
1990,custom R by SDM,5,individual,anchRec,resid.Cont,1.6272251071538442,37,10
1990,custom R by SDM,5,individual,anchRec,resid.Inf,1.7427812644042562,37,10
1990,custom R by SDM,5,individual,anchRec,resid.Proj,1.7440636941920733,37,10
1990,custom R by SDM,5,individual,sardRec,resid.Cont,1.759838803654664,37,10
1990,custom R by SDM,5,individual,sardRec,resid.Inf,1.8488642134454965,37,10
1990,custom R by SDM,5,individual,sardRec,resid.Proj,1.8495927633534672,37,10
