initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,3,individual,anchRec,resid.Naiv,1.476683081708005,39,10
1990,diag & unequal,3,peel & variable combined,total,resid.Naiv,1.2726190716023853,39,10
1990,diag & unequal,3,peel & variable combined,total,resid.Cont,1.3618300728715398,39,10
1990,diag & unequal,3,peel & variable combined,total,resid.Inf,1.3915789174082025,39,10
1990,diag & unequal,3,peel & variable combined,total,resid.Proj,1.3922271240512991,39,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Cont,2.7170486175603727,39,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Cont,1.3585243087801864,39,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Inf,2.770524051168615,39,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Inf,1.3852620255843076,39,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Naiv,2.47477556732966,39,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Naiv,1.23738778366483,39,10
1990,diag & unequal,3,peel then variable,totRMSE,resid.Proj,2.771833197949962,39,10
1990,diag & unequal,3,peel then variable,meanRMSE,resid.Proj,1.385916598974981,39,10
1990,custom R by SDM,3,individual,sardRec,resid.Naiv,1.149756633662575,39,10
1990,custom R by SDM,3,individual,sardRec,resid.Inf,1.2944765948757886,39,10
1990,custom R by SDM,3,individual,sardRec,resid.Proj,1.2951429879108471,39,10
1990,custom R by SDM,3,individual,anchRec,resid.Cont,1.306105427268568,39,10
1990,custom R by SDM,3,individual,sardRec,resid.Cont,1.3150871281526102,39,10
1990,custom R by SDM,3,individual,anchRec,resid.Inf,1.357985474906692,39,10
1990,custom R by SDM,3,individual,anchRec,resid.Proj,1.3582988807488339,39,10
1990,custom R by SDM,3,individual,anchRec,resid.Naiv,1.430835319981579,39,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Naiv,1.3052598043246681,39,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Cont,1.3103675913168755,39,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Inf,1.3282808912018271,39,10
1990,custom R by SDM,3,peel & variable combined,total,resid.Proj,1.3287571701375505,39,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Cont,2.621192555421178,39,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Cont,1.310596277710589,39,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Inf,2.6524620697824806,39,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Inf,1.3262310348912403,39,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Naiv,2.580591953644154,39,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Naiv,1.290295976822077,39,10
1990,custom R by SDM,3,peel then variable,totRMSE,resid.Proj,2.653441868659681,39,10
1990,custom R by SDM,3,peel then variable,meanRMSE,resid.Proj,1.3267209343298405,39,10
1990,diag & equal,3,individual,anchRec,resid.Cont,1.131551638002045,39,10
1990,diag & equal,3,individual,anchRec,resid.Naiv,1.2001930197192516,39,10
1990,diag & equal,3,individual,anchRec,resid.Proj,1.232160103389521,39,10
1990,diag & equal,3,individual,anchRec,resid.Inf,1.23970538833263,39,10
1990,diag & equal,3,individual,sardRec,resid.Naiv,1.2521210314412416,39,10
1990,diag & equal,3,individual,sardRec,resid.Cont,1.292721177279642,39,10
1990,diag & equal,3,individual,sardRec,resid.Inf,1.3514370395463609,39,10
1990,diag & equal,3,individual,sardRec,resid.Proj,1.3558355700589655,39,10
1990,diag & equal,3,peel & variable combined,total,resid.Cont,1.2105727977487717,39,10
1990,diag & equal,3,peel & variable combined,total,resid.Naiv,1.2250649078878157,39,10
1990,diag & equal,3,peel & variable combined,total,resid.Proj,1.2922195520067672,39,10
1990,diag & equal,3,peel & variable combined,total,resid.Inf,1.2938342272675238,39,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Cont,2.424272815281687,39,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Cont,1.2121364076408434,39,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Inf,2.591142427878991,39,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Inf,1.2955712139394955,39,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Naiv,2.452314051160493,39,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Naiv,1.2261570255802465,39,10
1990,diag & equal,3,peel then variable,totRMSE,resid.Proj,2.5879956734484866,39,10
1990,diag & equal,3,peel then variable,meanRMSE,resid.Proj,1.2939978367242433,39,10
1990,diag & unequal,4,individual,sardRec,resid.Naiv,1.0725455540778677,39,10
1990,diag & unequal,4,individual,anchRec,resid.Naiv,1.2262277000413262,39,10
1990,diag & unequal,4,individual,sardRec,resid.Cont,1.7768859225170093,39,10
1990,diag & unequal,4,individual,sardRec,resid.Inf,1.7953881712669517,39,10
1990,diag & unequal,4,individual,sardRec,resid.Proj,1.796186897162024,39,10
1990,diag & unequal,4,individual,anchRec,resid.Cont,1.8603909796727034,39,10
1990,diag & unequal,4,individual,anchRec,resid.Inf,1.8948300540384413,39,10
1990,diag & unequal,4,individual,anchRec,resid.Proj,1.8965513668957261,39,10
1990,diag & unequal,4,peel & variable combined,total,resid.Naiv,1.1559805455847112,39,10
1990,diag & unequal,4,peel & variable combined,total,resid.Cont,1.8213132654507083,39,10
1990,diag & unequal,4,peel & variable combined,total,resid.Inf,1.8483930076890378,39,10
1990,diag & unequal,4,peel & variable combined,total,resid.Proj,1.8496892654908472,39,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Cont,3.6372769021897127,39,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Cont,1.8186384510948563,39,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Inf,3.690218225305393,39,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Inf,1.8451091126526964,39,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Naiv,2.298773254119194,39,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Naiv,1.149386627059597,39,10
1990,diag & unequal,4,peel then variable,totRMSE,resid.Proj,3.69273826405775,39,10
1990,diag & unequal,4,peel then variable,meanRMSE,resid.Proj,1.846369132028875,39,10
1990,custom R by SDM,4,individual,sardRec,resid.Naiv,0.9153456338246002,39,10
1990,custom R by SDM,4,individual,anchRec,resid.Naiv,1.4503318632732856,39,10
1990,custom R by SDM,4,individual,anchRec,resid.Cont,2.077904313069164,39,10
1990,custom R by SDM,4,individual,anchRec,resid.Inf,2.112265755722277,39,10
1990,custom R by SDM,4,individual,anchRec,resid.Proj,2.113725315012803,39,10
1990,custom R by SDM,4,individual,sardRec,resid.Cont,2.3899567187461868,39,10
1990,custom R by SDM,4,individual,sardRec,resid.Inf,2.406803671100062,39,10
1990,custom R by SDM,4,individual,sardRec,resid.Proj,2.407068661486698,39,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Naiv,1.2263626964258647,39,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Cont,2.2311656311636834,39,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Inf,2.256581035536966,39,10
1990,custom R by SDM,4,peel & variable combined,total,resid.Proj,2.2574340690175556,39,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Cont,4.467861031815351,39,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Cont,2.2339305159076757,39,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Inf,4.519069426822339,39,10
